4560210|20011018|4560210|SUBSCRIPT|1190367|367292|2|HEL|5560401|1065032-103-AALIB|1|20201028|
4561322|20060711|4561322|SUBSCRIPT|2218325|1975598|1|MVN|5560404|1065032-106-AALIB|1|20201028|
4559323|19970830|4559323|SUBSCRIPT|646229|368239|43||5560407|1065087-101-AALIB|1|20201028|
4562993|20200709|4562993|SUBSCRIPT|-5478147|12900238|2|KMS|5560410|1065032-103-AALIB|1|20201028|
4559453|19970830|4559453|SUBSCRIPT|648144|404258|2||5560413|1065087-110-AALIB|1|20201028|
4547990|20150429|4547990|STANDING|2394220|354213|225||5560416|1065032-101-NAAUS|1|20201028|
4547998|20150429|4547998|STANDING|648495|407742|15||5560419|1065034-103-AALIB|1|20201028|
4562646|20150505|4562646|SUBSCRIPT|676746|446170|92||5560422|1065034-108-AALIB|1|20201028|
4548016|20150505|4548016|STANDING|1120569|4711974|1||5560425|1065034-108-AALIB|1|20201028|
4559394|19970830|4559394|SUBSCRIPT|647678|397759|161||5560428|1065087-110-AALIB|1|20201028|
4546221|20070208|4546221|STANDING|1602293|496710|10|WJW|5560431|1065034-108-AALIB|1|20201028|
4559590|19970830|4559590|SUBSCRIPT|653229|479987|24||5560434|1065032-103-AALIB|1|20201028|
4562534|20150318|4562534|SUBSCRIPT|2386351|380636|60||5560437|1065031-111-AALIB|1|20201028|
4577043|20200826|4577043|SHIPPING|-5074670|8533921|1||5560440|1065084-101-AALIB|1|20201028|
4547823|20140429|4547823|STANDING|-5462614|10456639|1|KAF|5560442|1065032-110-AALIB|1|20201028|
4562393|20140512|4562393|TERMSET|-5477537|11831617|1|RMK|5560445|1065031-116-KAQZQ|1|20201028|
4547169|20100319|4547169|STANDING|-5461947|8502520|22|NAA|5560448|1065032-103-AALIB|1|20201028|
4580533|20200918|4580533|TERMSET|-5498605|13701976|1|AML|5560451|1065087-101-AALIB|1|20201028|
4562901|20180925|4562901|TERMSET|-5478055|11855354|2|KMS|5560454|1065032-103-AALIB|1|20201028|
4577043|20200826|4577043|SHIPPING|-5074670|8533921|1||5560457|1065084-101-AALIB|1|20201028|
4562924|20190111|4562924|TERMSET|-5478078|12871903|1|JMC|5560459|1065087-105-AALIB|1|20201028|
4561930|20051115|4561930|TERMSET|-5477063|583518|1|clm|5560462|1065082-105-AALIB|1|20201028|
4561930|20051115|4561930|TERMSET|-5477063|583518|1|clm|5560465|1065082-105-AALIB|1|20201028|
4547494|20120703|4547494|STANDING|-5462281|9638921|1|NAA|5560468|1065032-103-AALIB|1|20201028|
4547629|20121205|4547629|STANDING|-5462419|6331686|2|NAA|5560471|1065032-103-AALIB|1|20201028|
4577043|20200826|4577043|SHIPPING|-5074670|8533921|1||5560474|1065084-101-AALIB|1|20201028|
4580535|20200918|4580535|TERMSET|-5498607|13701979|1|AML|5560476|1065087-101-AALIB|1|20201028|
4533776|20180711|4533776|FIRM|-5448352|12701193|1|KMS|5560479|1065032-103-AALIB|1|20200822|
4577043|20200826|4577043|SHIPPING|-5074670|8533921|1||5560482|1065084-101-AALIB|1|20201028|
4543039|19970830|4543039|STANDING|3746854|13708188|1||5560484|1065087-109-AALIB|1|20200929|
